"STUDY_ID","GROUP","ABUNDANCE","TAXON","PLOT","MONTH","YEAR","REGION","LEPIDOPTERA_FAMILY","LEPIDOPTERA_SUPERFAMILY"
"WAGNER_et_al_2021","Lepidoptera",1,"geometridae - geo cabeza amarilla y lados olas amarillas","YBSR",2,2006,"Americas","Geometridae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"geometridae - geo cabeza blanca cuerpo cafe","YBSR",2,2006,"Americas","Geometridae","Other"
"WAGNER_et_al_2021","Lepidoptera",3,"geometridae - geo cabeza naranja cana","YBSR",2,2006,"Americas","Geometridae","Other"
"WAGNER_et_al_2021","Lepidoptera",4,"geometridae - geo cabeza negra manchas cafes","YBSR",2,2006,"Americas","Geometridae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"geometridae - geo cafe con manchas verdecitas a los lados","YBSR",2,2006,"Americas","Geometridae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"geometridae - geo cafe flechas negras","YBSR",2,2006,"Americas","Geometridae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"geometridae - geo cafeanillos blancos","YBSR",2,2006,"Americas","Geometridae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"geometridae - geo cobra negra con puntos amarillos","YBSR",2,2006,"Americas","Geometridae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"geometridae - geo con piel de serpiente","YBSR",2,2006,"Americas","Geometridae","Other"
"WAGNER_et_al_2021","Lepidoptera",3,"geometridae - geo cruz negra en la espalda","YBSR",2,2006,"Americas","Geometridae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"geometridae - geo dos linas blancas marron a los lados","YBSR",2,2006,"Americas","Geometridae","Other"
"WAGNER_et_al_2021","Lepidoptera",2,"geometridae - geo lados blanco y marron","YBSR",2,2006,"Americas","Geometridae","Other"
"WAGNER_et_al_2021","Lepidoptera",2,"geometridae - geo linea negra en la espalda","YBSR",2,2006,"Americas","Geometridae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"geometridae - geo linsey brownie","YBSR",2,2006,"Americas","Geometridae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"geometridae - geo negro patas cafeses","YBSR",2,2006,"Americas","Geometridae","Other"
"WAGNER_et_al_2021","Lepidoptera",3,"geometridae - geo palito limon","YBSR",2,2006,"Americas","Geometridae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"geometridae - geo palo seco # 2","YBSR",2,2006,"Americas","Geometridae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"geometridae - geo rieles color neon","YBSR",2,2006,"Americas","Geometridae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"geometridae - geo verde anteojos cafes manchas gruesas cafes en espalda","YBSR",2,2006,"Americas","Geometridae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"geometridae - geo verde con negras negras en la espalda","YBSR",2,2006,"Americas","Geometridae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"geometridae - geo verde limon","YBSR",2,2006,"Americas","Geometridae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"geometridae - geo verde limon cabeza negra","YBSR",2,2006,"Americas","Geometridae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"geometridae - geo verde limon linea cafe en le espalda","YBSR",2,2006,"Americas","Geometridae","Other"
"WAGNER_et_al_2021","Lepidoptera",26,"geometridae - linea marron en la espalda","YBSR",2,2006,"Americas","Geometridae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"geometridae - pyralid verde cabeza naranja cuello puntos negos en cuello","YBSR",2,2006,"Americas","Geometridae","Other"
"WAGNER_et_al_2021","Lepidoptera",2,"geometridae - rust ridged carrot cake","YBSR",2,2006,"Americas","Geometridae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"geometridae - rusty vismir geo","YBSR",2,2006,"Americas","Geometridae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"geometridae - tipo fuzzo espiraculas rojas","YBSR",2,2006,"Americas","Geometridae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"geometridae - top spot baccharis","YBSR",2,2006,"Americas","Geometridae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"geometridae - tres lineas marrones en la espalda","YBSR",2,2006,"Americas","Geometridae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"geometridae - troncos de cana","YBSR",2,2006,"Americas","Geometridae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"goniorhynchus hampsoni","YBSR",2,2006,"Americas","Crambidae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"greta lydia","YBSR",2,2006,"Americas","Nymphalidae","Papilionoidea"
"WAGNER_et_al_2021","Lepidoptera",1,"hesperiidae - hesperiid morado manchas amarillas","YBSR",2,2006,"Americas","Hesperiidae","Papilionoidea"
"WAGNER_et_al_2021","Lepidoptera",1,"hesperiidae - pyrrhopygine","YBSR",2,2006,"Americas","Hesperiidae","Papilionoidea"
"WAGNER_et_al_2021","Lepidoptera",2,"ischnopteris festiva","YBSR",2,2006,"Americas","Geometridae","Other"
"WAGNER_et_al_2021","Lepidoptera",3,"isochromodes brumosa","YBSR",2,2006,"Americas","Geometridae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"isochromodes nr maculata","YBSR",2,2006,"Americas","Geometridae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"Lep - como pyralid cebra","YBSR",2,2006,"Americas",NA,NA
"WAGNER_et_al_2021","Lepidoptera",2,"limacodidae","YBSR",2,2006,"Americas","Limacodidae","Other"
"WAGNER_et_al_2021","Lepidoptera",2,"manduca sp1","YBSR",2,2006,"Americas","Sphingidae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"melinodes sp10","YBSR",2,2006,"Americas","Geometridae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"melinodes sp23","YBSR",2,2006,"Americas","Geometridae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"memphis nr lorna","YBSR",2,2006,"Americas","Nymphalidae","Papilionoidea"
"WAGNER_et_al_2021","Lepidoptera",1,"nephodia manchata","YBSR",2,2006,"Americas","Geometridae","Other"
"WAGNER_et_al_2021","Lepidoptera",6,"noctuidae","YBSR",2,2006,"Americas","Noctuidae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"noctuidae - granadilla noctuid","YBSR",2,2006,"Americas","Noctuidae","Other"
"WAGNER_et_al_2021","Lepidoptera",3,"noctuidae - green chiton","YBSR",2,2006,"Americas","Noctuidae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"noctuidae - humpy brown","YBSR",2,2006,"Americas","Noctuidae","Other"
"WAGNER_et_al_2021","Lepidoptera",8,"noctuidae - humpy brown 2","YBSR",2,2006,"Americas","Noctuidae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"noctuidae - humpy brown negro","YBSR",2,2006,"Americas","Noctuidae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"noctuidae - noctuid amarillo cana","YBSR",2,2006,"Americas","Noctuidae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"noctuidae - noctuid cafe lomito blanco anteojos rojos","YBSR",2,2006,"Americas","Noctuidae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"noctuidae - noctuid chloranthacea","YBSR",2,2006,"Americas","Noctuidae","Other"
"WAGNER_et_al_2021","Lepidoptera",3,"noctuidae - noctuid cola de balon","YBSR",2,2006,"Americas","Noctuidae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"noctuidae - noctuid como linea marron en la espalda","YBSR",2,2006,"Americas","Noctuidae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"noctuidae - noctuid dos lineas marrones en la espalda","YBSR",2,2006,"Americas","Noctuidae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"noctuidae - noctuid flechas negras en la espalda","YBSR",2,2006,"Americas","Noctuidae","Other"
"WAGNER_et_al_2021","Lepidoptera",2,"noctuidae - noctuid negro luces blancas","YBSR",2,2006,"Americas","Noctuidae","Other"
"WAGNER_et_al_2021","Lepidoptera",2,"noctuidae - noctuid payaso","YBSR",2,2006,"Americas","Noctuidae","Other"
"WAGNER_et_al_2021","Lepidoptera",2,"noctuidae - noctuid quebrado","YBSR",2,2006,"Americas","Noctuidae","Other"
"WAGNER_et_al_2021","Lepidoptera",6,"noctuidae - noctuid rieles color neon","YBSR",2,2006,"Americas","Noctuidae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"noctuidae - noctuid verde anillos amarillos cabeza cafe","YBSR",2,2006,"Americas","Noctuidae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"noctuidae - noctuid verde anillos amarillos en el cuerpo","YBSR",2,2006,"Americas","Noctuidae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"noctuidae - noctuid verde chloranthaceae","YBSR",2,2006,"Americas","Noctuidae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"noctuidae - noctuid verde patas de rana","YBSR",2,2006,"Americas","Noctuidae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"noctuidae - noctuid verde quebrado con manchas cafes","YBSR",2,2006,"Americas","Noctuidae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"nodozana cocciniceps","YBSR",2,2006,"Americas","Erebidae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"notodontidae - como black velvet monochaetum","YBSR",2,2006,"Americas","Notodontidae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"notodontidae - mentira de rafaelito","YBSR",2,2006,"Americas","Notodontidae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"nymphalidae - anteojos negros cuerpo blando amarillo","YBSR",2,2006,"Americas","Nymphalidae","Papilionoidea"
"WAGNER_et_al_2021","Lepidoptera",1,"nymphalidae - cestrum ithomiine 2","YBSR",2,2006,"Americas","Nymphalidae","Papilionoidea"
"WAGNER_et_al_2021","Lepidoptera",1,"nymphalidae - cestrum ithomiine 3","YBSR",2,2006,"Americas","Nymphalidae","Papilionoidea"
"WAGNER_et_al_2021","Lepidoptera",1,"nymphalidae - cuerpo blando verde cabeza negra","YBSR",2,2006,"Americas","Nymphalidae","Papilionoidea"
"WAGNER_et_al_2021","Lepidoptera",1,"nymphalidae - nymphalid croton","YBSR",2,2006,"Americas","Nymphalidae","Papilionoidea"
"WAGNER_et_al_2021","Lepidoptera",1,"orthocomotis yanayacu","YBSR",2,2006,"Americas","Tortricidae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"pantheidae - varon rojo","YBSR",2,2006,"Americas","Pantheidae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"pantherodes pardalaria","YBSR",2,2006,"Americas","Geometridae","Other"
"WAGNER_et_al_2021","Lepidoptera",3,"pantherodes sp5","YBSR",2,2006,"Americas","Geometridae","Other"
"WAGNER_et_al_2021","Lepidoptera",2,"paradirphia sp8","YBSR",2,2006,"Americas","Saturniidae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"parasa macrodonta","YBSR",2,2006,"Americas","Sesiidae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"pelochyta gandolfii","YBSR",2,2006,"Americas","Erebidae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"perola sp complex","YBSR",2,2006,"Americas","Limacodidae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"phaegoptera decrepidoides","YBSR",2,2006,"Americas","Erebidae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"physocleora micaya","YBSR",2,2006,"Americas","Geometridae","Other"
"WAGNER_et_al_2021","Lepidoptera",3,"psaliodes albidulata","YBSR",2,2006,"Americas","Geometridae","Other"
"WAGNER_et_al_2021","Lepidoptera",2,"psaliodes intersecta","YBSR",2,2006,"Americas","Geometridae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"psaliodes semisecta","YBSR",2,2006,"Americas","Geometridae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"psaliodes serratilinea","YBSR",2,2006,"Americas","Geometridae","Other"
"WAGNER_et_al_2021","Lepidoptera",7,"pseudautomeris yourii","YBSR",2,2006,"Americas","Saturniidae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"pycina zamba","YBSR",2,2006,"Americas","Nymphalidae","Papilionoidea"
"WAGNER_et_al_2021","Lepidoptera",18,"pyralidae","YBSR",2,2006,"Americas","Pyralidae","Other"
"WAGNER_et_al_2021","Lepidoptera",2,"pyralidae -  albino","YBSR",2,2006,"Americas","Pyralidae","Other"
"WAGNER_et_al_2021","Lepidoptera",5,"pyralidae -  cabeza plana con bordes negros","YBSR",2,2006,"Americas","Pyralidae","Other"
"WAGNER_et_al_2021","Lepidoptera",8,"pyralidae -  cabeza plana de oro","YBSR",2,2006,"Americas","Pyralidae","Other"
"WAGNER_et_al_2021","Lepidoptera",4,"pyralidae -  dos rayas negras en la espalda y cabeza negra plana","YBSR",2,2006,"Americas","Pyralidae","Other"
"WAGNER_et_al_2021","Lepidoptera",11,"pyralidae -  lado olas","YBSR",2,2006,"Americas","Pyralidae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"pyralidae -  negro","YBSR",2,2006,"Americas","Pyralidae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"pyralidae -  verde cabeza grande arenillas","YBSR",2,2006,"Americas","Pyralidae","Other"
"WAGNER_et_al_2021","Lepidoptera",3,"pyralidae -  verde cabeza y cuello negro","YBSR",2,2006,"Americas","Pyralidae","Other"
"WAGNER_et_al_2021","Lepidoptera",13,"pyralidae - black head lizard","YBSR",2,2006,"Americas","Pyralidae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"pyralidae - boehmeria pyralid","YBSR",2,2006,"Americas","Pyralidae","Other"
"WAGNER_et_al_2021","Lepidoptera",2,"pyralidae - cabeza naranja cuello negro","YBSR",2,2006,"Americas","Pyralidae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"pyralidae - cuerpo parecido a lado olas anteojos cafes","YBSR",2,2006,"Americas","Pyralidae","Other"
"WAGNER_et_al_2021","Lepidoptera",14,"pyralidae - gold butt spot","YBSR",2,2006,"Americas","Pyralidae","Other"
"WAGNER_et_al_2021","Lepidoptera",2,"pyralidae - grafito rosado","YBSR",2,2006,"Americas","Pyralidae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"pyralidae - linea marron en la espalda","YBSR",2,2006,"Americas","Pyralidae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"pyralidae - masked head pink pitchfork back","YBSR",2,2006,"Americas","Pyralidae","Other"
"WAGNER_et_al_2021","Lepidoptera",27,"pyralidae - masked orange head lizard","YBSR",2,2006,"Americas","Pyralidae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"pyralidae - orangehead lizard # 2","YBSR",2,2006,"Americas","Pyralidae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"pyralidae - puro pelos pyrlid","YBSR",2,2006,"Americas","Pyralidae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"pyralidae - verde cabeza negra helecho","YBSR",2,2006,"Americas","Pyralidae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"pyralidae - verde cabeza plana bordes negros","YBSR",2,2006,"Americas","Pyralidae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"pyralidae - verde cabeza plana riniones en la espalda","YBSR",2,2006,"Americas","Pyralidae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"pyralidae - verde lado olas","YBSR",2,2006,"Americas","Pyralidae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"saturniidae - fat sided stumpyspine","YBSR",2,2006,"Americas","Saturniidae","Other"
"WAGNER_et_al_2021","Lepidoptera",2,"saurita nr mosca","YBSR",2,2006,"Americas","Erebidae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"sisurcana polychondra","YBSR",2,2006,"Americas","Tortricidae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"syllepte nr mimalis","YBSR",2,2006,"Americas","Crambidae","Other"
"WAGNER_et_al_2021","Lepidoptera",2,"tortricidae","YBSR",2,2006,"Americas","Tortricidae","Other"
"WAGNER_et_al_2021","Lepidoptera",4,"veladyris pardalis","YBSR",2,2006,"Americas","Nymphalidae","Papilionoidea"
"WAGNER_et_al_2021","Lepidoptera",1,"xenomigia wilmeri","YBSR",2,2006,"Americas","Notodontidae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"zanola sp2","YBSR",2,2006,"Americas","Bombycidae","Other"
"WAGNER_et_al_2021","Lepidoptera",2,"achlyodes selva","YBSR",3,2006,"Americas","Hesperiidae","Papilionoidea"
"WAGNER_et_al_2021","Lepidoptera",2,"amastus nr persimilis","YBSR",3,2006,"Americas","Erebidae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"antichloris ornata","YBSR",3,2006,"Americas","Erebidae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"apatelodidae - apatelodid vinillos","YBSR",3,2006,"Americas","Phiditiidae","Other"
"WAGNER_et_al_2021","Lepidoptera",2,"apatelodidae - head light","YBSR",3,2006,"Americas","Phiditiidae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"apatelodidae - pepitas de girasol","YBSR",3,2006,"Americas","Phiditiidae","Other"
"WAGNER_et_al_2021","Lepidoptera",2,"bertholdia partita","YBSR",3,2006,"Americas","Erebidae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"choreutidae","YBSR",3,2006,"Americas","Choreutidae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"corades medeba columbina","YBSR",3,2006,"Americas","Nymphalidae","Papilionoidea"
"WAGNER_et_al_2021","Lepidoptera",1,"cosmophyga privataria","YBSR",3,2006,"Americas","Geometridae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"daedalma dinias","YBSR",3,2006,"Americas","Oecophoridae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"desmotricha imitata","YBSR",3,2006,"Americas","Erebidae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"dion carmenta","YBSR",3,2006,"Americas","Lycaenidae","Papilionoidea"
"WAGNER_et_al_2021","Lepidoptera",2,"dolophrosyne coniades","YBSR",3,2006,"Americas","Notodontidae","Other"
"WAGNER_et_al_2021","Lepidoptera",2,"eois aff pallidicosta","YBSR",3,2006,"Americas","Geometridae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"eois beebei","YBSR",3,2006,"Americas","Geometridae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"eois cancellata","YBSR",3,2006,"Americas","Geometridae","Other"
"WAGNER_et_al_2021","Lepidoptera",2,"eois encina","YBSR",3,2006,"Americas","Geometridae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"eois ignefumata","YBSR",3,2006,"Americas","Geometridae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"eois nr encina","YBSR",3,2006,"Americas","Geometridae","Other"
"WAGNER_et_al_2021","Lepidoptera",10,"eois nr necula","YBSR",3,2006,"Americas","Geometridae","Other"
"WAGNER_et_al_2021","Lepidoptera",3,"eois nr nigriplaga","YBSR",3,2006,"Americas","Geometridae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"eois nr olivacea","YBSR",3,2006,"Americas","Geometridae","Other"
"WAGNER_et_al_2021","Lepidoptera",23,"eois nr olivaria","YBSR",3,2006,"Americas","Geometridae","Other"
"WAGNER_et_al_2021","Lepidoptera",2,"eois nr sagittaria","YBSR",3,2006,"Americas","Geometridae","Other"
"WAGNER_et_al_2021","Lepidoptera",66,"eois olivacea","YBSR",3,2006,"Americas","Geometridae","Other"
"WAGNER_et_al_2021","Lepidoptera",2,"eois pallidicosta","YBSR",3,2006,"Americas","Geometridae","Other"
"WAGNER_et_al_2021","Lepidoptera",7,"eois sp","YBSR",3,2006,"Americas","Geometridae","Other"
"WAGNER_et_al_2021","Lepidoptera",11,"erebidae","YBSR",3,2006,"Americas","Erebidae","Other"
"WAGNER_et_al_2021","Lepidoptera",4,"erebidae - arctiid con pelos negros dos pelos de la cola con putas blancas","YBSR",3,2006,"Americas","Erebidae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"erebidae - choto arctiid","YBSR",3,2006,"Americas","Erebidae","Other"
"WAGNER_et_al_2021","Lepidoptera",3,"erebidae - chunky fuzz","YBSR",3,2006,"Americas","Erebidae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"erebidae - chunky fuzz tres brochas cholcolates","YBSR",3,2006,"Americas","Erebidae","Other"
"WAGNER_et_al_2021","Lepidoptera",16,"geometridae","YBSR",3,2006,"Americas","Geometridae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"geometridae - black chusquea","YBSR",3,2006,"Americas","Geometridae","Other"
"WAGNER_et_al_2021","Lepidoptera",2,"geometridae - brown ball swallower","YBSR",3,2006,"Americas","Geometridae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"geometridae - cabeza naranja cana de guadua","YBSR",3,2006,"Americas","Geometridae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"geometridae - cabeza y patas de color naranja y ojos puntos negros en la espalda","YBSR",3,2006,"Americas","Geometridae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"geometridae - como lichen lover menos manchas","YBSR",3,2006,"Americas","Geometridae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"geometridae - dirty lemon","YBSR",3,2006,"Americas","Geometridae","Other"
"WAGNER_et_al_2021","Lepidoptera",2,"geometridae - geo anteojos negros cuerpo verde","YBSR",3,2006,"Americas","Geometridae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"geometridae - geo cafe flechas negras","YBSR",3,2006,"Americas","Geometridae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"geometridae - geo cafe miconia con pelos","YBSR",3,2006,"Americas","Geometridae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"geometridae - geo cafe y dos manchas amarillas a los lados","YBSR",3,2006,"Americas","Geometridae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"geometridae - geo chusquea","YBSR",3,2006,"Americas","Geometridae","Other"
"WAGNER_et_al_2021","Lepidoptera",2,"geometridae - geo con lentes con espalda y pecho blanco cafe a los lados y patas verdes","YBSR",3,2006,"Americas","Geometridae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"geometridae - geo cuadros rosadas por todo el cuerpo","YBSR",3,2006,"Americas","Geometridae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"geometridae - geo espalda morada con patas amarillas","YBSR",3,2006,"Americas","Geometridae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"geometridae - geo espuma de cerveza","YBSR",3,2006,"Americas","Geometridae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"geometridae - geo hampy brown","YBSR",3,2006,"Americas","Geometridae","Other"
"WAGNER_et_al_2021","Lepidoptera",2,"geometridae - geo linea de flechas negras en la espalda","YBSR",3,2006,"Americas","Geometridae","Other"
